frame,test_file,gt_file,chamfer_distance,accuracy,completeness,hausdorff_distance,precision_10.0,recall_10.0,fscore_10.0,precision_20.0,recall_20.0,fscore_20.0,precision_30.0,recall_30.0,fscore_30.0,precision_50.0,recall_50.0,fscore_50.0,source_filename
7,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0007.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0007.ply,15.997675,15.450474,16.544875,574.259216,0.344404,0.414763,0.376323,0.714474,0.761975,0.73746,0.905379,0.891639,0.898456,0.992583,0.940951,0.966078,VictoryHeart_baseline_metrics.csv
8,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0008.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0008.ply,16.197931,15.67411,16.721751,333.642944,0.341746,0.409936,0.372748,0.708683,0.752151,0.72977,0.89901,0.891371,0.895174,0.992501,0.941295,0.96622,VictoryHeart_baseline_metrics.csv
9,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0009.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0009.ply,16.465891,15.99985,16.931931,567.521973,0.335323,0.40701,0.367705,0.69421,0.747234,0.719747,0.892697,0.89183,0.892263,0.989321,0.93995,0.964003,VictoryHeart_baseline_metrics.csv
10,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0010.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0010.ply,16.345742,15.919762,16.771723,549.310364,0.344288,0.406661,0.372884,0.69184,0.748901,0.71924,0.889143,0.889672,0.889407,0.989867,0.938602,0.963553,VictoryHeart_baseline_metrics.csv
11,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0011.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0011.ply,16.389187,16.032936,16.745438,613.533691,0.346824,0.40518,0.373738,0.695732,0.745746,0.719871,0.891313,0.893746,0.892528,0.988382,0.940903,0.964059,VictoryHeart_baseline_metrics.csv
12,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0012.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0012.ply,16.319455,15.858489,16.780422,516.760498,0.346679,0.403443,0.372913,0.700583,0.747369,0.72322,0.89156,0.890565,0.891062,0.991009,0.941113,0.965417,VictoryHeart_baseline_metrics.csv
13,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0013.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0013.ply,16.284411,15.938248,16.630573,546.049683,0.349437,0.40553,0.375399,0.69725,0.754972,0.724963,0.886857,0.891408,0.889127,0.989887,0.941744,0.965215,VictoryHeart_baseline_metrics.csv
14,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0014.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0014.ply,16.037238,15.656544,16.417932,333.134979,0.366415,0.414611,0.389026,0.705388,0.760982,0.732131,0.886118,0.895129,0.890601,0.989308,0.940516,0.964295,VictoryHeart_baseline_metrics.csv
15,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0015.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0015.ply,16.069926,15.540132,16.59972,445.072662,0.362603,0.413721,0.386479,0.708996,0.759264,0.733269,0.891227,0.892316,0.891771,0.992315,0.939231,0.965043,VictoryHeart_baseline_metrics.csv
16,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0016.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0016.ply,15.980597,15.462311,16.498883,348.537018,0.370435,0.419336,0.393371,0.706989,0.762852,0.733859,0.886938,0.893303,0.890109,0.991643,0.939565,0.964901,VictoryHeart_baseline_metrics.csv
17,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0017.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0017.ply,15.873933,15.452833,16.295034,249.573364,0.373648,0.42532,0.397813,0.710632,0.769731,0.739002,0.88709,0.899879,0.893439,0.990008,0.939592,0.964141,VictoryHeart_baseline_metrics.csv
18,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0018.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0018.ply,16.056382,15.59031,16.522453,611.203552,0.367575,0.419018,0.391614,0.71207,0.765791,0.737954,0.889035,0.892198,0.890614,0.990108,0.937913,0.963304,VictoryHeart_baseline_metrics.csv
19,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0019.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0019.ply,16.138806,15.657666,16.619946,433.761536,0.353184,0.412683,0.380622,0.711296,0.762726,0.736114,0.894103,0.890691,0.892394,0.991038,0.939325,0.964489,VictoryHeart_baseline_metrics.csv
20,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0020.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0020.ply,16.179597,15.739071,16.620124,548.665833,0.353708,0.414649,0.381761,0.70924,0.759642,0.733576,0.890869,0.893252,0.892059,0.989413,0.938813,0.963449,VictoryHeart_baseline_metrics.csv
21,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0021.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0021.ply,16.184457,15.706434,16.662479,355.986237,0.358918,0.413107,0.384111,0.706132,0.755574,0.730017,0.888436,0.895958,0.892181,0.990555,0.939539,0.964373,VictoryHeart_baseline_metrics.csv
22,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0022.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0022.ply,16.078749,15.711126,16.446371,116.083931,0.345935,0.415873,0.377694,0.708458,0.75848,0.732616,0.892882,0.895158,0.894019,0.989752,0.940984,0.964752,VictoryHeart_baseline_metrics.csv
23,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0023.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0023.ply,16.104577,15.725535,16.483619,366.68927,0.348822,0.412585,0.378033,0.712539,0.760079,0.735541,0.889416,0.895033,0.892215,0.987964,0.940911,0.963863,VictoryHeart_baseline_metrics.csv
24,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0024.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0024.ply,16.046459,15.59234,16.500577,351.890045,0.349806,0.414903,0.379584,0.718321,0.769631,0.743091,0.897055,0.898306,0.89768,0.988401,0.940554,0.963884,VictoryHeart_baseline_metrics.csv
25,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0025.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0025.ply,16.063303,15.720651,16.405956,129.332611,0.353422,0.409901,0.379572,0.7079,0.766334,0.735959,0.887882,0.89881,0.893313,0.988989,0.942436,0.965151,VictoryHeart_baseline_metrics.csv
26,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0026.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0026.ply,15.995343,15.671635,16.319051,515.530762,0.357455,0.425031,0.388325,0.71429,0.765974,0.73923,0.891875,0.895607,0.893737,0.988321,0.9424,0.964814,VictoryHeart_baseline_metrics.csv
27,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0027.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0027.ply,16.022719,15.639647,16.405792,527.993713,0.360861,0.422292,0.389167,0.714167,0.769083,0.740608,0.893428,0.896415,0.894919,0.988033,0.940754,0.963814,VictoryHeart_baseline_metrics.csv
28,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0028.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0028.ply,16.126182,15.674573,16.57779,497.809235,0.357315,0.413932,0.383546,0.704716,0.758348,0.730549,0.892975,0.896301,0.894635,0.988616,0.941426,0.964444,VictoryHeart_baseline_metrics.csv
29,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0029.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0029.ply,16.087213,15.762606,16.411819,610.821594,0.353584,0.414966,0.381824,0.707225,0.769823,0.737197,0.894762,0.895574,0.895168,0.989112,0.94237,0.965175,VictoryHeart_baseline_metrics.csv
30,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0030.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0030.ply,16.060315,15.818312,16.302319,541.309387,0.345035,0.417903,0.377989,0.710752,0.772289,0.740244,0.891543,0.90084,0.896167,0.98875,0.942121,0.964873,VictoryHeart_baseline_metrics.csv
31,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0031.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0031.ply,16.045828,15.687086,16.40457,443.524933,0.350245,0.420997,0.382376,0.712141,0.765987,0.738083,0.893316,0.897848,0.895576,0.988286,0.942486,0.964843,VictoryHeart_baseline_metrics.csv
32,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0032.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0032.ply,15.993111,15.635091,16.351131,278.407288,0.348615,0.41703,0.379766,0.71187,0.763056,0.736575,0.894124,0.893406,0.893765,0.990909,0.943086,0.966406,VictoryHeart_baseline_metrics.csv
33,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0033.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0033.ply,15.877279,15.586928,16.16763,228.186813,0.342239,0.425236,0.37925,0.716605,0.774948,0.744636,0.898511,0.901904,0.900204,0.99001,0.942819,0.965838,VictoryHeart_baseline_metrics.csv
34,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0034.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0034.ply,16.144217,15.923633,16.364801,623.077087,0.345521,0.417421,0.378083,0.707722,0.770701,0.73787,0.892427,0.893117,0.892772,0.989661,0.942735,0.965629,VictoryHeart_baseline_metrics.csv
35,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0035.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0035.ply,15.975682,15.676612,16.274753,146.171982,0.346613,0.420238,0.379891,0.704054,0.771882,0.736409,0.896762,0.900269,0.898512,0.991271,0.942544,0.966293,VictoryHeart_baseline_metrics.csv
36,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0036.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0036.ply,16.068539,15.728946,16.408131,140.202179,0.338661,0.409128,0.370574,0.710232,0.770351,0.739071,0.894711,0.897795,0.896251,0.990219,0.942619,0.965833,VictoryHeart_baseline_metrics.csv
37,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0037.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0037.ply,16.090036,15.738209,16.441863,496.164642,0.342398,0.410262,0.37327,0.703595,0.765828,0.733393,0.896858,0.899666,0.89826,0.990789,0.942558,0.966072,VictoryHeart_baseline_metrics.csv
38,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0038.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0038.ply,15.757035,15.303703,16.210367,114.815918,0.344608,0.413624,0.375975,0.715466,0.768123,0.74086,0.91301,0.900936,0.906933,0.992673,0.941667,0.966498,VictoryHeart_baseline_metrics.csv
39,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0039.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0039.ply,15.69316,15.183536,16.202784,392.63327,0.352667,0.417964,0.382549,0.7197,0.768277,0.743195,0.910941,0.898983,0.904923,0.992457,0.943518,0.967369,VictoryHeart_baseline_metrics.csv
40,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0040.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0040.ply,15.790867,15.304281,16.277452,596.866699,0.357861,0.417727,0.385484,0.713749,0.769432,0.740545,0.905594,0.896881,0.901217,0.991788,0.942393,0.96646,VictoryHeart_baseline_metrics.csv
41,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0041.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0041.ply,15.86398,15.476269,16.251692,611.398926,0.350711,0.415239,0.380257,0.708352,0.767951,0.736948,0.902682,0.896992,0.899828,0.992988,0.942456,0.967062,VictoryHeart_baseline_metrics.csv
42,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0042.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0042.ply,16.025615,15.533777,16.517452,492.063293,0.342105,0.409799,0.372905,0.708655,0.759371,0.733137,0.90684,0.893137,0.899937,0.992416,0.941642,0.966362,VictoryHeart_baseline_metrics.csv
43,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0043.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0043.ply,16.041525,15.591402,16.491647,652.615967,0.346298,0.416379,0.378119,0.702627,0.757346,0.728961,0.903791,0.896038,0.899898,0.992246,0.941419,0.966164,VictoryHeart_baseline_metrics.csv
44,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0044.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0044.ply,15.951915,15.666964,16.236866,169.257217,0.33913,0.419637,0.375113,0.708894,0.769504,0.737956,0.900511,0.897678,0.899092,0.992398,0.941976,0.96653,VictoryHeart_baseline_metrics.csv
45,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0045.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0045.ply,16.066039,15.748027,16.384051,245.76413,0.333996,0.419016,0.371706,0.706877,0.769175,0.736712,0.898573,0.89591,0.897239,0.992302,0.941454,0.96621,VictoryHeart_baseline_metrics.csv
46,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0046.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0046.ply,16.117049,15.833134,16.400965,604.835449,0.339161,0.409096,0.370861,0.69879,0.762091,0.729069,0.893328,0.893377,0.893352,0.991004,0.941656,0.9657,VictoryHeart_baseline_metrics.csv
47,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0047.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0047.ply,15.930834,15.635589,16.226078,542.774658,0.33747,0.418185,0.373517,0.709553,0.772723,0.739792,0.901233,0.90485,0.903038,0.992315,0.942464,0.966748,VictoryHeart_baseline_metrics.csv
48,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0048.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0048.ply,16.251984,15.936987,16.566982,483.507385,0.337434,0.404407,0.367897,0.689191,0.758166,0.722035,0.895967,0.89883,0.897397,0.992149,0.94227,0.966566,VictoryHeart_baseline_metrics.csv
49,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0049.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0049.ply,16.002416,15.761939,16.242892,497.94223,0.331651,0.409386,0.366441,0.702568,0.764558,0.732253,0.899661,0.897941,0.8988,0.991246,0.94161,0.965791,VictoryHeart_baseline_metrics.csv
50,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0050.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0050.ply,16.032196,15.794924,16.269468,620.595215,0.334675,0.416448,0.37111,0.702272,0.768135,0.733729,0.897076,0.900758,0.898913,0.991788,0.943103,0.966833,VictoryHeart_baseline_metrics.csv
51,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0051.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0051.ply,16.064694,15.753496,16.375892,503.256195,0.340622,0.415661,0.374419,0.699787,0.769214,0.73286,0.89599,0.896312,0.896151,0.990609,0.941185,0.965265,VictoryHeart_baseline_metrics.csv
52,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0052.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0052.ply,15.96157,15.827826,16.095315,164.463638,0.334762,0.4212,0.373039,0.700937,0.776552,0.736809,0.898044,0.902162,0.900099,0.992051,0.943654,0.967248,VictoryHeart_baseline_metrics.csv
53,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0053.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0053.ply,16.140951,15.920581,16.36132,627.065369,0.341538,0.42411,0.378372,0.693145,0.764737,0.727183,0.88716,0.896554,0.891832,0.993406,0.943383,0.967748,VictoryHeart_baseline_metrics.csv
54,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0054.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0054.ply,16.228469,16.151731,16.305207,536.9198,0.335034,0.418019,0.371954,0.681942,0.751166,0.714882,0.88166,0.895574,0.888563,0.994899,0.945073,0.969346,VictoryHeart_baseline_metrics.csv
55,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0055.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0055.ply,16.640926,16.285083,16.99677,562.614624,0.334069,0.419259,0.371847,0.680157,0.73701,0.707443,0.879186,0.885394,0.882279,0.991463,0.940967,0.965555,VictoryHeart_baseline_metrics.csv
56,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0056.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0056.ply,16.829147,16.657051,17.001243,617.709778,0.32705,0.422729,0.368785,0.674791,0.739589,0.705706,0.868176,0.887172,0.877571,0.987572,0.939669,0.963025,VictoryHeart_baseline_metrics.csv
57,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0057.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0057.ply,16.98199,16.820191,17.143789,423.194366,0.325854,0.424966,0.368869,0.668335,0.739423,0.702084,0.864458,0.87429,0.869346,0.983578,0.937803,0.960145,VictoryHeart_baseline_metrics.csv
58,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0058.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0058.ply,17.243144,16.957514,17.528774,662.819824,0.32287,0.413938,0.362776,0.671908,0.731432,0.700408,0.866395,0.869136,0.867764,0.982877,0.935795,0.958758,VictoryHeart_baseline_metrics.csv
59,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0059.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0059.ply,17.100943,16.938463,17.263424,556.623413,0.332959,0.425543,0.3736,0.677545,0.734274,0.70477,0.860389,0.860646,0.860517,0.980893,0.937301,0.958601,VictoryHeart_baseline_metrics.csv
60,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0060.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0060.ply,17.183428,16.868002,17.498855,608.775024,0.321675,0.409359,0.360258,0.673887,0.73151,0.701517,0.867478,0.868658,0.868067,0.981849,0.937015,0.958908,VictoryHeart_baseline_metrics.csv
61,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0061.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0061.ply,16.984426,16.571358,17.397495,560.761597,0.334881,0.40995,0.368632,0.686494,0.730417,0.707775,0.874646,0.866767,0.870689,0.982246,0.938921,0.960095,VictoryHeart_baseline_metrics.csv
62,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0062.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0062.ply,16.825982,16.297173,17.354792,493.034485,0.348412,0.417132,0.379688,0.694586,0.729749,0.711733,0.874508,0.863192,0.868813,0.985435,0.940433,0.962408,VictoryHeart_baseline_metrics.csv
63,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0063.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0063.ply,16.692717,16.272626,17.112809,460.942322,0.342736,0.422593,0.378499,0.702093,0.735268,0.718298,0.879315,0.869534,0.874397,0.982722,0.943198,0.962555,VictoryHeart_baseline_metrics.csv
64,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0064.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0064.ply,16.545999,16.179615,16.912384,135.554245,0.342655,0.415647,0.375638,0.704446,0.736407,0.720072,0.878234,0.880544,0.879387,0.987485,0.943477,0.96498,VictoryHeart_baseline_metrics.csv
65,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0065.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0065.ply,16.233539,16.062579,16.404499,557.991882,0.351589,0.423118,0.384051,0.701096,0.748496,0.724021,0.882122,0.889912,0.886,0.986908,0.94751,0.966807,VictoryHeart_baseline_metrics.csv
66,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0066.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0066.ply,16.449631,16.336995,16.562268,439.394287,0.341415,0.414879,0.374579,0.684191,0.741728,0.711799,0.880584,0.885809,0.883189,0.986884,0.947745,0.966918,VictoryHeart_baseline_metrics.csv
67,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0067.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0067.ply,16.409343,16.104683,16.714002,653.167114,0.353265,0.414133,0.381285,0.691815,0.745915,0.717847,0.887434,0.881902,0.884659,0.985199,0.944458,0.964399,VictoryHeart_baseline_metrics.csv
68,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0068.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0068.ply,16.545451,16.086196,17.004705,417.202362,0.361886,0.414639,0.386471,0.689315,0.737778,0.712723,0.87961,0.877064,0.878335,0.984696,0.944571,0.964216,VictoryHeart_baseline_metrics.csv
69,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0069.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0069.ply,16.307335,15.903044,16.711626,363.189941,0.364108,0.416814,0.388682,0.694624,0.741345,0.717224,0.883899,0.884494,0.884196,0.985837,0.945614,0.965307,VictoryHeart_baseline_metrics.csv
70,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0070.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0070.ply,16.397442,16.091855,16.703029,592.986572,0.359966,0.414254,0.385207,0.682275,0.734368,0.707363,0.880474,0.880808,0.88064,0.987073,0.945802,0.965997,VictoryHeart_baseline_metrics.csv
71,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0071.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0071.ply,16.401226,16.018135,16.784317,640.121643,0.365651,0.406045,0.384791,0.684598,0.740297,0.711359,0.881343,0.880016,0.880679,0.985629,0.944649,0.964704,VictoryHeart_baseline_metrics.csv
72,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0072.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0072.ply,16.383493,16.010598,16.756388,655.134094,0.370448,0.412669,0.39042,0.682825,0.741574,0.710988,0.87918,0.885537,0.882347,0.985923,0.94538,0.965226,VictoryHeart_baseline_metrics.csv
73,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0073.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0073.ply,16.431547,15.878554,16.98454,344.114594,0.368489,0.404717,0.385754,0.686724,0.742793,0.713659,0.885432,0.881569,0.883497,0.986586,0.944187,0.964921,VictoryHeart_baseline_metrics.csv
74,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0074.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0074.ply,16.35569,15.869157,16.842222,333.183685,0.370668,0.412196,0.39033,0.688236,0.742548,0.714361,0.884096,0.880225,0.882156,0.986629,0.944265,0.964982,VictoryHeart_baseline_metrics.csv
75,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0075.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0075.ply,16.278229,15.874447,16.68201,445.0383,0.369017,0.420932,0.393269,0.688263,0.74325,0.7147,0.88379,0.881097,0.882441,0.98577,0.944834,0.964868,VictoryHeart_baseline_metrics.csv
76,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0076.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0076.ply,16.197308,15.726009,16.668608,312.045715,0.375864,0.417146,0.39543,0.693444,0.743133,0.717429,0.88903,0.881602,0.8853,0.986072,0.944559,0.964869,VictoryHeart_baseline_metrics.csv
77,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0077.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0077.ply,16.16971,15.758403,16.581017,230.121857,0.370709,0.421134,0.394316,0.69364,0.747027,0.719344,0.889174,0.884917,0.88704,0.986517,0.94584,0.96575,VictoryHeart_baseline_metrics.csv
78,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0078.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0078.ply,16.311285,15.902531,16.720039,438.863739,0.368858,0.416516,0.391241,0.688111,0.743062,0.714532,0.883648,0.884287,0.883967,0.986109,0.945073,0.965155,VictoryHeart_baseline_metrics.csv
79,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0079.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0079.ply,16.236848,15.842969,16.630727,535.702942,0.369653,0.412953,0.390105,0.686418,0.742472,0.713345,0.886175,0.884542,0.885358,0.985649,0.945089,0.964943,VictoryHeart_baseline_metrics.csv
80,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0080.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0080.ply,16.422805,15.948147,16.897464,646.004944,0.367671,0.407808,0.386701,0.683346,0.740539,0.710794,0.88372,0.881296,0.882506,0.985789,0.944543,0.964725,VictoryHeart_baseline_metrics.csv
81,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0081.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0081.ply,16.264941,15.830815,16.699067,138.714737,0.373187,0.415639,0.393271,0.688468,0.744738,0.715499,0.885874,0.883225,0.884547,0.985593,0.945603,0.965184,VictoryHeart_baseline_metrics.csv
82,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0082.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0082.ply,16.345989,15.898867,16.793111,603.060486,0.368109,0.412345,0.388973,0.688655,0.748774,0.717457,0.886447,0.88089,0.88366,0.98585,0.944806,0.964892,VictoryHeart_baseline_metrics.csv
83,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0083.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0083.ply,16.319733,15.826261,16.813205,283.739166,0.371078,0.413548,0.391164,0.688513,0.738101,0.712445,0.889032,0.882013,0.885509,0.986129,0.944364,0.964795,VictoryHeart_baseline_metrics.csv
84,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0084.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0084.ply,16.342092,15.732427,16.951756,648.918396,0.381124,0.41148,0.39572,0.687294,0.730665,0.708316,0.886757,0.879898,0.883314,0.985776,0.944809,0.964858,VictoryHeart_baseline_metrics.csv
85,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0085.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0085.ply,16.259458,15.671889,16.847028,617.59491,0.384784,0.414404,0.399045,0.693373,0.740575,0.716197,0.88267,0.880929,0.881798,0.986086,0.943791,0.964475,VictoryHeart_baseline_metrics.csv
86,VictoryHeart_UVG-CWI-DQPC_CG_15_0_196_0086.ply,VictoryHeart_UVG-CWI-DQPC_HE_15_0_196_0086.ply,16.479403,15.932086,17.02672,642.824768,0.383415,0.412002,0.397194,0.674862,0.72444,0.698772,0.876649,0.872122,0.87438,0.985528,0.94309,0.963842,VictoryHeart_baseline_metrics.csv
